,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,Payment for heart attack patients (Denominator),Payment for heart attack patients (Payment),Payment for heart failure patients (Denominator),Payment for heart failure patients (Payment),Payment for hip/knee replacement patients (Denominator),Payment for hip/knee replacement patients (Payment),Payment for pneumonia patients (Denominator),Payment for pneumonia patients (Payment)
5238,MURPHY MEDICAL CENTER INC (341328),2018,Critical Access,Voluntary non-profit - Private,92.0,35.07316,-83.965424,NC,,,116.0,15371.0,178.0,20997.0,210.0,17265.0
5239,"BLUE RIDGE REGIONAL HOSPITAL, INC (341329)",2018,Critical Access,Voluntary non-profit - Private,25.0,35.91103,-82.064593,NC,,,47.0,16299.0,,,123.0,16804.0
5240,"BLUE RIDGE REGIONAL HOSPITAL, INC (341329)",2018,Critical Access,Voluntary non-profit - Private,25.0,35.91103,-82.064593,NC,,,47.0,16299.0,,,123.0,16804.0
5241,CHI ST ALEXIUS HEALTH (350002),2018,Acute Care,Voluntary non-profit - Private,237.0,46.806369,-100.777075,ND,259.0,21653.0,333.0,15968.0,825.0,18102.0,432.0,16972.0
5242,CHI ST ALEXIUS HEALTH (350002),2018,Acute Care,Voluntary non-profit - Private,237.0,46.806369,-100.777075,ND,259.0,21653.0,333.0,15968.0,825.0,18102.0,432.0,16972.0
5243,TRINITY HOSPITALS (350006),2018,Acute Care,Voluntary non-profit - Private,490.0,48.232479,-101.288452,ND,261.0,25109.0,221.0,17237.0,362.0,18442.0,385.0,17339.0
5244,TRINITY HOSPITALS (350006),2018,Acute Care,Voluntary non-profit - Private,490.0,48.232479,-101.288452,ND,261.0,25109.0,221.0,17237.0,362.0,18442.0,385.0,17339.0
5245,SANFORD (350011),2018,Acute Care,Voluntary non-profit - Private,485.0,46.88468,-96.78773,ND,505.0,23667.0,602.0,15690.0,,21370.0,530.0,17735.0
5246,SANFORD (350011),2018,Acute Care,Voluntary non-profit - Private,485.0,46.88468,-96.78773,ND,505.0,23667.0,602.0,15690.0,,21370.0,530.0,17735.0
5247,SANFORD MEDICAL CENTER BISMARCK (350015),2018,Acute Care,Voluntary non-profit - Private,223.0,46.807457,-100.781563,ND,133.0,22439.0,337.0,15125.0,288.0,18296.0,466.0,16873.0
5248,SANFORD MEDICAL CENTER BISMARCK (350015),2018,Acute Care,Voluntary non-profit - Private,223.0,46.807457,-100.781563,ND,133.0,22439.0,337.0,15125.0,288.0,18296.0,466.0,16873.0
5249,ALTRU HOSPITAL (350019),2018,Acute Care,Government - Local,282.0,,,ND,252.0,24165.0,397.0,15747.0,451.0,20523.0,740.0,19285.0
5250,ALTRU HOSPITAL (350019),2018,Acute Care,Government - Local,282.0,,,ND,252.0,24165.0,397.0,15747.0,451.0,20523.0,740.0,19285.0
5251,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK (350063),2018,Acute Care,Government - Federal,27.0,,,ND,,,,,,,57.0,11863.0
5252,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK (350063),2018,Acute Care,Government - Federal,27.0,,,ND,,,,,,,57.0,11863.0
5253,ESSENTIA HEALTH FARGO (350070),2018,Acute Care,Voluntary non-profit - Private,126.0,46.8325,-96.828106,ND,209.0,23881.0,257.0,15706.0,253.0,20419.0,290.0,16164.0
5254,ESSENTIA HEALTH FARGO (350070),2018,Acute Care,Voluntary non-profit - Private,126.0,46.8325,-96.828106,ND,209.0,23881.0,257.0,15706.0,253.0,20419.0,290.0,16164.0
5255,GARRISON MEMORIAL HOSPITAL (351303),2018,Critical Access,Voluntary non-profit - Church,50.0,47.648342,-101.411301,ND,,,,,,,41.0,18699.0
5256,GARRISON MEMORIAL HOSPITAL (351303),2018,Critical Access,Voluntary non-profit - Church,50.0,47.648342,-101.411301,ND,,,,,,,41.0,18699.0
5257,COOPERSTOWN MEDICAL CENTER (351306),2018,Critical Access,Voluntary non-profit - Private,22.0,47.445624,-98.11855,ND,,,,,,,27.0,19063.0
5258,COOPERSTOWN MEDICAL CENTER (351306),2018,Critical Access,Voluntary non-profit - Private,22.0,47.445624,-98.11855,ND,,,,,,,27.0,19063.0
5259,SAKAKAWEA MEDICAL CENTER - CAH (351310),2018,Critical Access,Voluntary non-profit - Private,21.0,47.298286,-101.61156,ND,,,27.0,17830.0,,,29.0,16523.0
5260,SAKAKAWEA MEDICAL CENTER - CAH (351310),2018,Critical Access,Voluntary non-profit - Private,21.0,47.298286,-101.61156,ND,,,27.0,17830.0,,,29.0,16523.0
5261,CHI LISBON HEALTH (351311),2018,Critical Access,Voluntary non-profit - Private,25.0,46.437002,-97.681427,ND,,,36.0,16399.0,,,101.0,19506.0
5262,CHI LISBON HEALTH (351311),2018,Critical Access,Voluntary non-profit - Private,25.0,46.437002,-97.681427,ND,,,36.0,16399.0,,,101.0,19506.0
5263,CHI OAKES HOSPITAL (351315),2018,Critical Access,Voluntary non-profit - Private,20.0,46.150796,-98.090433,ND,25.0,23934.0,,,,,77.0,19145.0
5264,CHI OAKES HOSPITAL (351315),2018,Critical Access,Voluntary non-profit - Private,20.0,46.150796,-98.090433,ND,25.0,23934.0,,,,,77.0,19145.0
5265,PRESENTATION MEDICAL CENTER (351316),2018,Critical Access,Voluntary non-profit - Private,25.0,48.861562,-99.615515,ND,,,,,,,48.0,15911.0
5266,PRESENTATION MEDICAL CENTER (351316),2018,Critical Access,Voluntary non-profit - Private,25.0,48.861562,-99.615515,ND,,,,,,,48.0,15911.0
5267,CARRINGTON HEALTH CENTER (351318),2018,Critical Access,Voluntary non-profit - Private,25.0,,,ND,,,45.0,19333.0,,,61.0,18702.0
5268,CARRINGTON HEALTH CENTER (351318),2018,Critical Access,Voluntary non-profit - Private,25.0,,,ND,,,45.0,19333.0,,,61.0,18702.0
5269,PEMBINA COUNTY MEMORIAL HOSPITAL (351319),2018,Critical Access,Voluntary non-profit - Private,68.0,,,ND,,,,,,,53.0,14782.0
5270,PEMBINA COUNTY MEMORIAL HOSPITAL (351319),2018,Critical Access,Voluntary non-profit - Private,68.0,,,ND,,,,,,,53.0,14782.0
5271,UNITY MEDICAL CENTER (351320),2018,Critical Access,Voluntary non-profit - Other,15.0,48.411484,-97.413829,ND,,,,,,,56.0,15764.0
5272,UNITY MEDICAL CENTER (351320),2018,Critical Access,Voluntary non-profit - Other,15.0,48.411484,-97.413829,ND,,,,,,,56.0,15764.0
5273,WISHEK COMMUNITY HOSPITAL (351321),2018,Critical Access,Voluntary non-profit - Private,24.0,46.255123,-99.551538,ND,,,29.0,16701.0,,,38.0,15552.0
5274,WISHEK COMMUNITY HOSPITAL (351321),2018,Critical Access,Voluntary non-profit - Private,24.0,46.255123,-99.551538,ND,,,29.0,16701.0,,,38.0,15552.0
5275,CHI MERCY HEALTH (351324),2018,Critical Access,Voluntary non-profit - Church,25.0,46.928492,-97.994908,ND,,,32.0,16793.0,,,64.0,16616.0
5276,CHI MERCY HEALTH (351324),2018,Critical Access,Voluntary non-profit - Church,25.0,46.928492,-97.994908,ND,,,32.0,16793.0,,,64.0,16616.0
5277,ST ALOISIUS MEDICAL CENTER (351327),2018,Critical Access,Voluntary non-profit - Private,112.0,47.767687,-99.933089,ND,,,36.0,18235.0,,,56.0,13203.0
5278,ST ALOISIUS MEDICAL CENTER (351327),2018,Critical Access,Voluntary non-profit - Private,112.0,47.767687,-99.933089,ND,,,36.0,18235.0,,,56.0,13203.0
5279,LINTON HOSPITAL - CAH (351328),2018,Critical Access,Voluntary non-profit - Private,14.0,46.271063,-100.232871,ND,,,,,,,52.0,14145.0
5280,LINTON HOSPITAL - CAH (351328),2018,Critical Access,Voluntary non-profit - Private,14.0,46.271063,-100.232871,ND,,,,,,,52.0,14145.0
5281,TOWNER COUNTY MEDICAL CENTER (351331),2018,Critical Access,Voluntary non-profit - Private,58.0,,,ND,,,,,,,38.0,16522.0
5282,TOWNER COUNTY MEDICAL CENTER (351331),2018,Critical Access,Voluntary non-profit - Private,58.0,,,ND,,,,,,,38.0,16522.0
5283,CHI ST ALEXIUS HEALTH DEVILS LAKE (351333),2018,Critical Access,Voluntary non-profit - Private,25.0,48.114774,-98.850345,ND,,,63.0,16081.0,,,112.0,18932.0
5284,CHI ST ALEXIUS HEALTH DEVILS LAKE (351333),2018,Critical Access,Voluntary non-profit - Private,25.0,48.114774,-98.850345,ND,,,63.0,16081.0,,,112.0,18932.0
5285,CHI ST ALEXIUS HEALTH WILLISTON (351334),2018,Critical Access,Voluntary non-profit - Church,25.0,48.154332,-103.645437,ND,,,60.0,16060.0,74.0,20297.0,149.0,15185.0
5286,CHI ST ALEXIUS HEALTH WILLISTON (351334),2018,Critical Access,Voluntary non-profit - Church,25.0,48.154332,-103.645437,ND,,,60.0,16060.0,74.0,20297.0,149.0,15185.0
5287,JAMESTOWN REGIONAL MEDICAL CENTER (351335),2018,Critical Access,Voluntary non-profit - Other,25.0,46.88794,-98.749377,ND,,,78.0,16098.0,112.0,22341.0,98.0,16008.0
5288,JAMESTOWN REGIONAL MEDICAL CENTER (351335),2018,Critical Access,Voluntary non-profit - Other,25.0,46.88794,-98.749377,ND,,,78.0,16098.0,112.0,22341.0,98.0,16008.0
5289,CHI ST ALEXIUS HEALTH DICKINSON (351336),2018,Critical Access,Voluntary non-profit - Church,25.0,46.887267,-102.820598,ND,32.0,21234.0,74.0,16048.0,67.0,19282.0,126.0,15120.0
5290,CHI ST ALEXIUS HEALTH DICKINSON (351336),2018,Critical Access,Voluntary non-profit - Church,25.0,46.887267,-102.820598,ND,32.0,21234.0,74.0,16048.0,67.0,19282.0,126.0,15120.0
5291,MERCY HOSPITAL ANDERSON (360001),2018,Acute Care,Voluntary non-profit - Private,231.0,39.084376,-84.349243,OH,210.0,25821.0,352.0,17431.0,360.0,22239.0,552.0,18698.0
5292,MERCY HOSPITAL ANDERSON (360001),2018,Acute Care,Voluntary non-profit - Private,231.0,39.084376,-84.349243,OH,210.0,25821.0,352.0,17431.0,360.0,22239.0,552.0,18698.0
5293,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER (360002),2018,Acute Care,Voluntary non-profit - Other,43.0,40.858702,-82.310413,OH,27.0,22242.0,96.0,14611.0,194.0,18437.0,185.0,15709.0
5294,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER (360002),2018,Acute Care,Voluntary non-profit - Other,43.0,40.858702,-82.310413,OH,27.0,22242.0,96.0,14611.0,194.0,18437.0,185.0,15709.0
5295,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC (360003)",2018,Acute Care,Voluntary non-profit - Private,528.0,39.136728,-84.502562,OH,131.0,22433.0,210.0,17675.0,71.0,25150.0,240.0,19474.0
5296,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC (360003)",2018,Acute Care,Voluntary non-profit - Private,528.0,39.136728,-84.502562,OH,131.0,22433.0,210.0,17675.0,71.0,25150.0,240.0,19474.0
5297,RIVERSIDE METHODIST HOSPITAL (360006),2018,Acute Care,Voluntary non-profit - Private,743.0,40.031962,-83.031294,OH,556.0,23033.0,867.0,18053.0,,19620.0,538.0,18150.0
5298,RIVERSIDE METHODIST HOSPITAL (360006),2018,Acute Care,Voluntary non-profit - Private,743.0,40.031962,-83.031294,OH,556.0,23033.0,867.0,18053.0,,19620.0,538.0,18150.0
5299,SOUTHERN OHIO MEDICAL CENTER (360008),2018,Acute Care,Voluntary non-profit - Other,222.0,38.753913,-82.977832,OH,335.0,24804.0,408.0,18764.0,112.0,25185.0,457.0,17277.0
5300,SOUTHERN OHIO MEDICAL CENTER (360008),2018,Acute Care,Voluntary non-profit - Other,222.0,38.753913,-82.977832,OH,335.0,24804.0,408.0,18764.0,112.0,25185.0,457.0,17277.0
5301,LIMA MEMORIAL HEALTH SYSTEM (360009),2018,Acute Care,Voluntary non-profit - Other,173.0,40.735602,-84.087713,OH,260.0,26156.0,319.0,17097.0,35.0,21439.0,291.0,18615.0
5302,LIMA MEMORIAL HEALTH SYSTEM (360009),2018,Acute Care,Voluntary non-profit - Other,173.0,40.735602,-84.087713,OH,260.0,26156.0,319.0,17097.0,35.0,21439.0,291.0,18615.0
5303,UNION HOSPITAL (360010),2018,Acute Care,Voluntary non-profit - Other,132.0,40.513879,-81.456583,OH,43.0,22629.0,309.0,17198.0,132.0,22074.0,300.0,17222.0
5304,UNION HOSPITAL (360010),2018,Acute Care,Voluntary non-profit - Other,132.0,40.513879,-81.456583,OH,43.0,22629.0,309.0,17198.0,132.0,22074.0,300.0,17222.0
5305,MARION GENERAL HOSPITAL (360011),2018,Acute Care,Voluntary non-profit - Private,190.0,40.571602,-83.128048,OH,190.0,24726.0,294.0,15523.0,63.0,24439.0,294.0,17002.0
5306,MARION GENERAL HOSPITAL (360011),2018,Acute Care,Voluntary non-profit - Private,190.0,40.571602,-83.128048,OH,190.0,24726.0,294.0,15523.0,63.0,24439.0,294.0,17002.0
5307,MOUNT CARMEL ST ANN'S (360012),2018,Acute Care,Voluntary non-profit - Church,269.0,40.114374,-82.948909,OH,151.0,23258.0,284.0,15814.0,207.0,20580.0,452.0,17059.0
5308,MOUNT CARMEL ST ANN'S (360012),2018,Acute Care,Voluntary non-profit - Church,269.0,40.114374,-82.948909,OH,151.0,23258.0,284.0,15814.0,207.0,20580.0,452.0,17059.0
5309,WILSON MEMORIAL HOSPITAL (360013),2018,Acute Care,Voluntary non-profit - Other,70.0,40.287932,-84.169035,OH,,,126.0,16962.0,87.0,22819.0,177.0,17280.0
5310,WILSON MEMORIAL HOSPITAL (360013),2018,Acute Care,Voluntary non-profit - Other,70.0,40.287932,-84.169035,OH,,,126.0,16962.0,87.0,22819.0,177.0,17280.0
5311,OHIOHEALTH O'BLENESS HOSPITAL (360014),2018,Acute Care,Voluntary non-profit - Other,63.0,39.327741,-82.114189,OH,,,88.0,14920.0,67.0,20947.0,136.0,16855.0
5312,OHIOHEALTH O'BLENESS HOSPITAL (360014),2018,Acute Care,Voluntary non-profit - Other,63.0,39.327741,-82.114189,OH,,,88.0,14920.0,67.0,20947.0,136.0,16855.0
5313,"JEWISH HOSPITAL, LLC (360016)",2018,Acute Care,Voluntary non-profit - Private,189.0,39.20677,-84.380372,OH,135.0,25688.0,386.0,18804.0,296.0,18568.0,363.0,19596.0
5314,"JEWISH HOSPITAL, LLC (360016)",2018,Acute Care,Voluntary non-profit - Private,189.0,39.20677,-84.380372,OH,135.0,25688.0,386.0,18804.0,296.0,18568.0,363.0,19596.0
5315,GRANT MEDICAL CENTER (360017),2018,Acute Care,Voluntary non-profit - Church,402.0,39.960866,-82.990621,OH,105.0,23005.0,278.0,16432.0,313.0,22043.0,221.0,19260.0
5316,GRANT MEDICAL CENTER (360017),2018,Acute Care,Voluntary non-profit - Church,402.0,39.960866,-82.990621,OH,105.0,23005.0,278.0,16432.0,313.0,22043.0,221.0,19260.0
5317,SUMMA HEALTH SYSTEM (360020),2018,Acute Care,Voluntary non-profit - Private,617.0,41.078335,-81.500069,OH,396.0,24583.0,767.0,17496.0,96.0,20406.0,828.0,19162.0
5318,SUMMA HEALTH SYSTEM (360020),2018,Acute Care,Voluntary non-profit - Private,617.0,41.078335,-81.500069,OH,396.0,24583.0,767.0,17496.0,96.0,20406.0,828.0,19162.0
5319,FIRELANDS REGIONAL MEDICAL CENTER (360025),2018,Acute Care,Voluntary non-profit - Private,211.0,41.446222,-82.708764,OH,175.0,22306.0,349.0,16273.0,288.0,23401.0,382.0,16486.0
5320,FIRELANDS REGIONAL MEDICAL CENTER (360025),2018,Acute Care,Voluntary non-profit - Private,211.0,41.446222,-82.708764,OH,175.0,22306.0,349.0,16273.0,288.0,23401.0,382.0,16486.0
5321,GREENE MEMORIAL HOSPITAL (360026),2018,Acute Care,Voluntary non-profit - Private,47.0,39.700288,-83.928781,OH,,,94.0,16659.0,31.0,22327.0,111.0,18326.0
5322,GREENE MEMORIAL HOSPITAL (360026),2018,Acute Care,Voluntary non-profit - Private,47.0,39.700288,-83.928781,OH,,,94.0,16659.0,31.0,22327.0,111.0,18326.0
5323,AKRON GENERAL MEDICAL CENTER (360027),2018,Acute Care,Voluntary non-profit - Private,435.0,41.077859,-81.532787,OH,296.0,22678.0,612.0,15649.0,298.0,22651.0,706.0,17465.0
5324,AKRON GENERAL MEDICAL CENTER (360027),2018,Acute Care,Voluntary non-profit - Private,435.0,41.077859,-81.532787,OH,296.0,22678.0,612.0,15649.0,298.0,22651.0,706.0,17465.0
5325,WOOD COUNTY HOSPITAL (360029),2018,Acute Care,Voluntary non-profit - Private,98.0,41.373887,-83.665634,OH,,,94.0,15751.0,113.0,22156.0,149.0,15927.0
5326,WOOD COUNTY HOSPITAL (360029),2018,Acute Care,Voluntary non-profit - Private,98.0,41.373887,-83.665634,OH,,,94.0,15751.0,113.0,22156.0,149.0,15927.0
5327,GRAND LAKE HEALTH SYSTEM (360032),2018,Acute Care,Voluntary non-profit - Private,62.0,40.545139,-84.369836,OH,32.0,23336.0,134.0,14913.0,70.0,21366.0,124.0,14008.0
5328,GRAND LAKE HEALTH SYSTEM (360032),2018,Acute Care,Voluntary non-profit - Private,62.0,40.545139,-84.369836,OH,32.0,23336.0,134.0,14913.0,70.0,21366.0,124.0,14008.0
5329,MOUNT CARMEL WEST (360035),2018,Acute Care,Voluntary non-profit - Other,664.0,39.957782,-83.020824,OH,419.0,22020.0,860.0,17212.0,704.0,19827.0,852.0,18152.0
5330,MOUNT CARMEL WEST (360035),2018,Acute Care,Voluntary non-profit - Other,664.0,39.957782,-83.020824,OH,419.0,22020.0,860.0,17212.0,704.0,19827.0,852.0,18152.0
5331,WOOSTER COMMUNITY HOSPITAL (360036),2018,Acute Care,Government - Local,136.0,40.820713,-81.934247,OH,84.0,24356.0,202.0,18781.0,241.0,21589.0,235.0,17441.0
5332,WOOSTER COMMUNITY HOSPITAL (360036),2018,Acute Care,Government - Local,136.0,40.820713,-81.934247,OH,84.0,24356.0,202.0,18781.0,241.0,21589.0,235.0,17441.0
5333,ST VINCENT CHARITY MEDICAL CENTER (360037),2018,Acute Care,Voluntary non-profit - Private,201.0,41.495695,-81.674275,OH,31.0,23117.0,87.0,16060.0,319.0,22755.0,63.0,17105.0
5334,ST VINCENT CHARITY MEDICAL CENTER (360037),2018,Acute Care,Voluntary non-profit - Private,201.0,41.495695,-81.674275,OH,31.0,23117.0,87.0,16060.0,319.0,22755.0,63.0,17105.0
5335,GENESIS HOSPITAL (360039),2018,Acute Care,Voluntary non-profit - Private,297.0,39.975731,-82.014245,OH,403.0,23925.0,555.0,17496.0,362.0,20315.0,650.0,16836.0
5336,GENESIS HOSPITAL (360039),2018,Acute Care,Voluntary non-profit - Private,297.0,39.975731,-82.014245,OH,403.0,23925.0,555.0,17496.0,362.0,20315.0,650.0,16836.0
5337,KNOX COMMUNITY HOSPITAL (360040),2018,Acute Care,Voluntary non-profit - Other,67.0,40.402482,-82.447579,OH,152.0,24704.0,175.0,15231.0,132.0,22948.0,201.0,15884.0
5338,KNOX COMMUNITY HOSPITAL (360040),2018,Acute Care,Voluntary non-profit - Other,67.0,40.402482,-82.447579,OH,152.0,24704.0,175.0,15231.0,132.0,22948.0,201.0,15884.0
5339,PARMA COMMUNITY GENERAL HOSPITAL (360041),2018,Acute Care,Voluntary non-profit - Private,269.0,41.382762,-81.731476,OH,297.0,25536.0,462.0,16823.0,492.0,20820.0,642.0,19407.0
5340,PARMA COMMUNITY GENERAL HOSPITAL (360041),2018,Acute Care,Voluntary non-profit - Private,269.0,41.382762,-81.731476,OH,297.0,25536.0,462.0,16823.0,492.0,20820.0,642.0,19407.0
5341,WAYNE HOSPITAL (360044),2018,Acute Care,Voluntary non-profit - Private,57.0,40.088508,-84.635099,OH,34.0,25979.0,173.0,16238.0,77.0,22599.0,203.0,17968.0
5342,WAYNE HOSPITAL (360044),2018,Acute Care,Voluntary non-profit - Private,57.0,40.088508,-84.635099,OH,34.0,25979.0,173.0,16238.0,77.0,22599.0,203.0,17968.0
5343,MCCULLOUGH-HYDE MEMORIAL HOSPITAL (360046),2018,Acute Care,Voluntary non-profit - Private,46.0,39.51218,-84.740815,OH,,,76.0,17541.0,65.0,22802.0,137.0,17675.0
5344,MCCULLOUGH-HYDE MEMORIAL HOSPITAL (360046),2018,Acute Care,Voluntary non-profit - Private,46.0,39.51218,-84.740815,OH,,,76.0,17541.0,65.0,22802.0,137.0,17675.0
5345,UNIVERSITY OF TOLEDO MEDICAL CENTER (360048),2018,Acute Care,Government - State,247.0,41.621215,-83.615382,OH,129.0,26604.0,239.0,19286.0,116.0,23605.0,201.0,17930.0
5346,UNIVERSITY OF TOLEDO MEDICAL CENTER (360048),2018,Acute Care,Government - State,247.0,41.621215,-83.615382,OH,129.0,26604.0,239.0,19286.0,116.0,23605.0,201.0,17930.0
5347,MIAMI VALLEY HOSPITAL (360051),2018,Acute Care,Voluntary non-profit - Private,862.0,,,OH,386.0,23020.0,641.0,17276.0,429.0,19681.0,735.0,18435.0
5348,MIAMI VALLEY HOSPITAL (360051),2018,Acute Care,Voluntary non-profit - Private,862.0,,,OH,386.0,23020.0,641.0,17276.0,429.0,19681.0,735.0,18435.0
5349,GOOD SAMARITAN HOSPITAL (360052),2018,Acute Care,Voluntary non-profit - Church,334.0,,,OH,347.0,25974.0,449.0,17956.0,248.0,24204.0,548.0,21113.0
5350,GOOD SAMARITAN HOSPITAL (360052),2018,Acute Care,Voluntary non-profit - Church,334.0,,,OH,347.0,25974.0,449.0,17956.0,248.0,24204.0,548.0,21113.0
5351,HOLZER MEDICAL CENTER (360054),2018,Acute Care,Voluntary non-profit - Private,251.0,38.84441,-82.236802,OH,188.0,25657.0,255.0,17613.0,,,314.0,18636.0
5352,HOLZER MEDICAL CENTER (360054),2018,Acute Care,Voluntary non-profit - Private,251.0,38.84441,-82.236802,OH,188.0,25657.0,255.0,17613.0,,,314.0,18636.0
5353,"STEWARD TRUMBULL MEMORIAL HOSPITAL, INC (360055)",2018,Acute Care,Proprietary,261.0,41.236461,-80.798765,OH,146.0,24401.0,353.0,17011.0,139.0,19507.0,354.0,17577.0
5354,"STEWARD TRUMBULL MEMORIAL HOSPITAL, INC (360055)",2018,Acute Care,Proprietary,261.0,41.236461,-80.798765,OH,146.0,24401.0,353.0,17011.0,139.0,19507.0,354.0,17577.0
5355,MERCY HOSPITAL FAIRFIELD (360056),2018,Acute Care,Voluntary non-profit - Private,210.0,39.310902,-84.519501,OH,129.0,23291.0,512.0,17112.0,115.0,22298.0,622.0,18452.0
5356,MERCY HOSPITAL FAIRFIELD (360056),2018,Acute Care,Voluntary non-profit - Private,210.0,39.310902,-84.519501,OH,129.0,23291.0,512.0,17112.0,115.0,22298.0,622.0,18452.0
5357,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL (360058),2018,Acute Care,Government - Hospital District or Authority,42.0,40.479782,-84.638243,OH,33.0,24490.0,122.0,15850.0,53.0,23300.0,192.0,16694.0
5358,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL (360058),2018,Acute Care,Government - Hospital District or Authority,42.0,40.479782,-84.638243,OH,33.0,24490.0,122.0,15850.0,53.0,23300.0,192.0,16694.0
5359,METROHEALTH SYSTEM (360059),2018,Acute Care,Voluntary non-profit - Other,638.0,41.462239,-81.697928,OH,84.0,21855.0,264.0,16074.0,109.0,29235.0,173.0,18598.0
5360,METROHEALTH SYSTEM (360059),2018,Acute Care,Voluntary non-profit - Other,638.0,41.462239,-81.697928,OH,84.0,21855.0,264.0,16074.0,109.0,29235.0,173.0,18598.0
5361,ST ELIZABETH YOUNGSTOWN HOSPITAL (360064),2018,Acute Care,Voluntary non-profit - Church,389.0,41.114321,-80.65571,OH,227.0,24214.0,538.0,19268.0,72.0,23411.0,523.0,20849.0
5362,ST ELIZABETH YOUNGSTOWN HOSPITAL (360064),2018,Acute Care,Voluntary non-profit - Church,389.0,41.114321,-80.65571,OH,227.0,24214.0,538.0,19268.0,72.0,23411.0,523.0,20849.0
5363,FISHER-TITUS HOSPITAL (360065),2018,Acute Care,Voluntary non-profit - Private,147.0,41.226034,-82.602008,OH,45.0,23531.0,192.0,16922.0,208.0,19859.0,235.0,18147.0
5364,FISHER-TITUS HOSPITAL (360065),2018,Acute Care,Voluntary non-profit - Private,147.0,41.226034,-82.602008,OH,45.0,23531.0,192.0,16922.0,208.0,19859.0,235.0,18147.0
5365,ST RITA'S MEDICAL CENTER (360066),2018,Acute Care,Voluntary non-profit - Private,367.0,40.739998,-84.11745,OH,378.0,23581.0,690.0,17135.0,216.0,23628.0,783.0,18486.0
5366,ST RITA'S MEDICAL CENTER (360066),2018,Acute Care,Voluntary non-profit - Private,367.0,40.739998,-84.11745,OH,378.0,23581.0,690.0,17135.0,216.0,23628.0,783.0,18486.0
5367,TOLEDO HOSPITAL THE (360068),2018,Acute Care,Voluntary non-profit - Private,773.0,41.670821,-83.594834,OH,514.0,24107.0,580.0,18299.0,,19114.0,428.0,19763.0
5368,TOLEDO HOSPITAL THE (360068),2018,Acute Care,Voluntary non-profit - Private,773.0,41.670821,-83.594834,OH,514.0,24107.0,580.0,18299.0,,19114.0,428.0,19763.0
5369,MERCY MEDICAL CENTER (360070),2018,Acute Care,Voluntary non-profit - Private,317.0,40.812321,-81.397069,OH,244.0,27024.0,399.0,18099.0,387.0,19217.0,378.0,17888.0
5370,MERCY MEDICAL CENTER (360070),2018,Acute Care,Voluntary non-profit - Private,317.0,40.812321,-81.397069,OH,244.0,27024.0,399.0,18099.0,387.0,19217.0,378.0,17888.0
5371,VAN WERT COUNTY HOSPITAL (360071),2018,Acute Care,Voluntary non-profit - Private,50.0,40.850314,-84.581367,OH,,,37.0,17925.0,72.0,22624.0,131.0,17847.0
5372,VAN WERT COUNTY HOSPITAL (360071),2018,Acute Care,Voluntary non-profit - Private,50.0,40.850314,-84.581367,OH,,,37.0,17925.0,72.0,22624.0,131.0,17847.0
5373,FAIRFIELD MEDICAL CENTER (360072),2018,Acute Care,Voluntary non-profit - Other,207.0,39.717197,-82.576653,OH,297.0,24395.0,376.0,15613.0,289.0,20186.0,388.0,17063.0
5374,FAIRFIELD MEDICAL CENTER (360072),2018,Acute Care,Voluntary non-profit - Other,207.0,39.717197,-82.576653,OH,297.0,24395.0,376.0,15613.0,289.0,20186.0,388.0,17063.0
5375,FLOWER HOSPITAL (360074),2018,Acute Care,Voluntary non-profit - Private,373.0,,,OH,80.0,24949.0,253.0,17681.0,99.0,21378.0,276.0,19384.0
5376,FLOWER HOSPITAL (360074),2018,Acute Care,Voluntary non-profit - Private,373.0,,,OH,80.0,24949.0,253.0,17681.0,99.0,21378.0,276.0,19384.0
5377,UHHS RICHMOND HEIGHTS HOSPITAL (360075),2018,Acute Care,Proprietary,102.0,41.581043,-81.490272,OH,70.0,25366.0,246.0,17042.0,52.0,25406.0,243.0,19122.0
5378,UHHS RICHMOND HEIGHTS HOSPITAL (360075),2018,Acute Care,Proprietary,102.0,41.581043,-81.490272,OH,70.0,25366.0,246.0,17042.0,52.0,25406.0,243.0,19122.0
5379,ATRIUM MEDICAL CENTER (360076),2018,Acute Care,Voluntary non-profit - Private,274.0,,,OH,194.0,25858.0,269.0,18289.0,106.0,24733.0,384.0,18843.0
5380,ATRIUM MEDICAL CENTER (360076),2018,Acute Care,Voluntary non-profit - Private,274.0,,,OH,194.0,25858.0,269.0,18289.0,106.0,24733.0,384.0,18843.0
5381,FAIRVIEW HOSPITAL (360077),2018,Acute Care,Voluntary non-profit - Private,434.0,41.450069,-81.820996,OH,287.0,22542.0,752.0,16516.0,172.0,22679.0,679.0,17174.0
5382,FAIRVIEW HOSPITAL (360077),2018,Acute Care,Voluntary non-profit - Private,434.0,41.450069,-81.820996,OH,287.0,22542.0,752.0,16516.0,172.0,22679.0,679.0,17174.0
