,Hospital,file_year,Hospital Type,Hospital Ownership,Beds,Lat,Lon,State,READM-30-AMI (Excess Readmission Ratio),READM-30-AMI (Expected Readmission Rate),READM-30-AMI (Number of Discharges),READM-30-AMI (Number of Readmissions),READM-30-AMI (Predicted Readmission Rate),READM-30-CABG (Excess Readmission Ratio),READM-30-CABG (Expected Readmission Rate),READM-30-CABG (Number of Discharges),READM-30-CABG (Number of Readmissions),READM-30-CABG (Predicted Readmission Rate),READM-30-COPD (Excess Readmission Ratio),READM-30-COPD (Expected Readmission Rate),READM-30-COPD (Number of Discharges),READM-30-COPD (Number of Readmissions),READM-30-COPD (Predicted Readmission Rate),READM-30-HF (Excess Readmission Ratio),READM-30-HF (Expected Readmission Rate),READM-30-HF (Number of Discharges),READM-30-HF (Number of Readmissions),READM-30-HF (Predicted Readmission Rate),READM-30-HIP-KNEE (Excess Readmission Ratio),READM-30-HIP-KNEE (Expected Readmission Rate),READM-30-HIP-KNEE (Number of Discharges),READM-30-HIP-KNEE (Number of Readmissions),READM-30-HIP-KNEE (Predicted Readmission Rate),READM-30-PN (Excess Readmission Ratio),READM-30-PN (Expected Readmission Rate),READM-30-PN (Number of Discharges),READM-30-PN (Number of Readmissions),READM-30-PN (Predicted Readmission Rate)
3029,MERCY HOSPITAL (240115),2018,Acute Care,Voluntary non-profit - Private,360.0,45.183842,-93.368221,MN,0.9233,13.5095,232.0,24.0,12.4731,0.9189,13.1232,,,12.0584,1.051,17.3013,162.0,33.0,18.1838,0.8192,21.1408,357.0,50.0,17.3192,1.1067,4.551,240.0,14.0,5.0366,0.8688,15.5286,332.0,37.0,13.4914
3030,UNITY HOSPITAL (240132),2018,Acute Care,Voluntary non-profit - Other,194.0,,,MN,1.061,15.2368,,,16.1657,,,,,,1.0069,18.2368,128.0,24.0,18.3632,0.9487,20.2562,183.0,32.0,19.2164,1.1482,4.7998,152.0,11.0,5.511,1.0142,15.5296,287.0,46.0,15.7506
3031,UNITY HOSPITAL (240132),2018,Acute Care,Voluntary non-profit - Other,194.0,,,MN,1.061,15.2368,,,16.1657,,,,,,1.0069,18.2368,128.0,24.0,18.3632,0.9487,20.2562,183.0,32.0,19.2164,1.1482,4.7998,152.0,11.0,5.511,1.0142,15.5296,287.0,46.0,15.7506
3032,FAIRVIEW NORTHLAND REGIONAL HOSPITAL (240141),2018,Acute Care,Voluntary non-profit - Other,38.0,45.55888,-93.588931,MN,,,,,,,,,,,0.9976,19.3382,,,19.2915,0.9536,19.8484,,,18.9271,1.0699,4.1589,,,4.4498,0.9625,15.7259,,,15.136
3033,FAIRVIEW NORTHLAND REGIONAL HOSPITAL (240141),2018,Acute Care,Voluntary non-profit - Other,38.0,45.55888,-93.588931,MN,,,,,,,,,,,0.9976,19.3382,,,19.2915,0.9536,19.8484,,,18.9271,1.0699,4.1589,,,4.4498,0.9625,15.7259,,,15.136
3034,MAYO CLINIC HEALTH SYSTEM - FAIRMONT (240166),2018,Acute Care,Voluntary non-profit - Private,78.0,43.637688,-94.451728,MN,,,,,,,,,,,0.9719,18.9852,,,18.4511,1.0001,20.3213,123.0,25.0,20.3224,1.0795,4.6517,,,5.0216,0.9166,15.0766,,,13.8188
3035,MAYO CLINIC HEALTH SYSTEM - FAIRMONT (240166),2018,Acute Care,Voluntary non-profit - Private,78.0,43.637688,-94.451728,MN,,,,,,,,,,,0.9719,18.9852,,,18.4511,1.0001,20.3213,123.0,25.0,20.3224,1.0795,4.6517,,,5.0216,0.9166,15.0766,,,13.8188
3036,HUTCHINSON HEALTH (240187),2018,Acute Care,Voluntary non-profit - Private,119.0,44.875105,-94.375533,MN,,,,,,,,,,,1.0027,18.8471,,,18.8981,0.9877,19.5916,71.0,13.0,19.3499,0.9701,4.485,,,4.3511,0.9564,14.1914,,,13.5734
3037,HUTCHINSON HEALTH (240187),2018,Acute Care,Voluntary non-profit - Private,119.0,44.875105,-94.375533,MN,,,,,,,,,,,1.0027,18.8471,,,18.8981,0.9877,19.5916,71.0,13.0,19.3499,0.9701,4.485,,,4.3511,0.9564,14.1914,,,13.5734
3038,FAIRVIEW RIDGES HOSPITAL (240207),2018,Acute Care,Voluntary non-profit - Church,170.0,44.749947,-93.274858,MN,1.0034,13.9372,,,13.9844,,,,,,1.0264,18.8347,135.0,28.0,19.3318,0.946,20.6655,237.0,43.0,19.5499,1.1543,4.2096,315.0,18.0,4.8593,0.9984,15.2208,323.0,49.0,15.1971
3039,FAIRVIEW RIDGES HOSPITAL (240207),2018,Acute Care,Voluntary non-profit - Church,170.0,44.749947,-93.274858,MN,1.0034,13.9372,,,13.9844,,,,,,1.0264,18.8347,135.0,28.0,19.3318,0.946,20.6655,237.0,43.0,19.5499,1.1543,4.2096,315.0,18.0,4.8593,0.9984,15.2208,323.0,49.0,15.1971
3040,HEALTHEAST ST JOHN'S HOSPITAL (240210),2018,Acute Care,Voluntary non-profit - Private,184.0,45.028131,-93.033508,MN,,,,,,,,,,,0.9548,18.1289,146.0,22.0,17.3089,0.9094,20.3993,230.0,37.0,18.5505,1.0553,4.6682,,,4.9262,1.0335,16.0461,254.0,44.0,16.5838
3041,HEALTHEAST ST JOHN'S HOSPITAL (240210),2018,Acute Care,Voluntary non-profit - Private,184.0,45.028131,-93.033508,MN,,,,,,,,,,,0.9548,18.1289,146.0,22.0,17.3089,0.9094,20.3993,230.0,37.0,18.5505,1.0553,4.6682,,,4.9262,1.0335,16.0461,254.0,44.0,16.5838
3042,HEALTHEAST WOODWINDS HOSPITAL (240213),2018,Acute Care,Voluntary non-profit - Private,86.0,44.92351,-92.975353,MN,,,,,,,,,,,1.0368,18.6439,64.0,15.0,19.33,0.9597,19.8239,97.0,16.0,19.0253,0.9034,4.2419,493.0,17.0,3.832,0.943,15.4969,125.0,15.0,14.6141
3043,HEALTHEAST WOODWINDS HOSPITAL (240213),2018,Acute Care,Voluntary non-profit - Private,86.0,44.92351,-92.975353,MN,,,,,,,,,,,1.0368,18.6439,64.0,15.0,19.33,0.9597,19.8239,97.0,16.0,19.0253,0.9034,4.2419,493.0,17.0,3.832,0.943,15.4969,125.0,15.0,14.6141
3044,MAPLE GROVE HOSPITAL (240214),2018,Acute Care,Voluntary non-profit - Private,121.0,45.133377,-93.479488,MN,,,,,,,,,,,0.9232,16.7525,,,15.4662,0.9607,19.373,88.0,14.0,18.611,0.9128,4.197,,,3.8311,1.0153,14.7798,101.0,16.0,15.0066
3045,MAPLE GROVE HOSPITAL (240214),2018,Acute Care,Voluntary non-profit - Private,121.0,45.133377,-93.479488,MN,,,,,,,,,,,0.9232,16.7525,,,15.4662,0.9607,19.373,88.0,14.0,18.611,0.9128,4.197,,,3.8311,1.0153,14.7798,101.0,16.0,15.0066
3046,UNIVERSITY OF MISSISSIPPI MED CENTER (250001),2018,Acute Care,Government - State,685.0,32.328783,-90.17558,MS,0.9257,14.1819,250.0,28.0,13.1281,0.9304,13.8782,,,12.9118,1.0378,19.5129,189.0,41.0,20.2497,1.0108,21.0173,317.0,68.0,21.244,0.9532,3.9604,,,3.775,1.109,17.6508,301.0,65.0,19.5755
3047,UNIVERSITY OF MISSISSIPPI MED CENTER (250001),2018,Acute Care,Government - State,685.0,32.328783,-90.17558,MS,0.9257,14.1819,250.0,28.0,13.1281,0.9304,13.8782,,,12.9118,1.0378,19.5129,189.0,41.0,20.2497,1.0108,21.0173,317.0,68.0,21.244,0.9532,3.9604,,,3.775,1.109,17.6508,301.0,65.0,19.5755
3048,TISHOMINGO HEALTH SERVICES INC (250002),2018,Acute Care,Voluntary non-profit - Private,48.0,34.803686,-88.209218,MS,,,,,,,,,,,0.999,17.1935,111.0,19.0,17.177,1.0265,20.7695,77.0,18.0,21.3194,,,,,,0.9296,15.9628,142.0,17.0,14.8386
3049,TISHOMINGO HEALTH SERVICES INC (250002),2018,Acute Care,Voluntary non-profit - Private,48.0,34.803686,-88.209218,MS,,,,,,,,,,,0.999,17.1935,111.0,19.0,17.177,1.0265,20.7695,77.0,18.0,21.3194,,,,,,0.9296,15.9628,142.0,17.0,14.8386
3050,NORTH MISSISSIPPI MEDICAL CENTER (250004),2018,Acute Care,Voluntary non-profit - Private,627.0,34.242203,-88.717758,MS,1.0912,14.0896,595.0,97.0,15.3742,0.9809,11.6702,459.0,52.0,11.447,1.0366,18.7407,1011.0,199.0,19.4266,0.9949,20.6433,1282.0,263.0,20.5388,0.9419,4.2311,856.0,33.0,3.9853,1.0089,16.7448,1684.0,285.0,16.8939
3051,NORTH MISSISSIPPI MEDICAL CENTER (250004),2018,Acute Care,Voluntary non-profit - Private,627.0,34.242203,-88.717758,MS,1.0912,14.0896,595.0,97.0,15.3742,0.9809,11.6702,459.0,52.0,11.447,1.0366,18.7407,1011.0,199.0,19.4266,0.9949,20.6433,1282.0,263.0,20.5388,0.9419,4.2311,856.0,33.0,3.9853,1.0089,16.7448,1684.0,285.0,16.8939
3052,BAPTIST MEMORIAL HOSPITAL UNION COUNTY (250006),2018,Acute Care,Voluntary non-profit - Other,98.0,,,MS,0.961,16.8843,,,16.2256,,,,,,0.9603,15.9201,234.0,33.0,15.2889,0.9208,18.2555,201.0,29.0,16.809,1.1099,3.303,,,3.6662,0.9802,14.4908,233.0,32.0,14.2044
3053,BAPTIST MEMORIAL HOSPITAL UNION COUNTY (250006),2018,Acute Care,Voluntary non-profit - Other,98.0,,,MS,0.961,16.8843,,,16.2256,,,,,,0.9603,15.9201,234.0,33.0,15.2889,0.9208,18.2555,201.0,29.0,16.809,1.1099,3.303,,,3.6662,0.9802,14.4908,233.0,32.0,14.2044
3054,MERIT HEALTH BILOXI (250007),2018,Acute Care,Proprietary,190.0,30.396112,-88.890438,MS,,,,,,,,,,,1.0546,18.06,190.0,40.0,19.0456,1.076,21.9616,226.0,58.0,23.631,0.9178,4.7537,,,4.3628,1.0184,17.204,365.0,65.0,17.5205
3055,MERIT HEALTH BILOXI (250007),2018,Acute Care,Proprietary,190.0,30.396112,-88.890438,MS,,,,,,,,,,,1.0546,18.06,190.0,40.0,19.0456,1.076,21.9616,226.0,58.0,23.631,0.9178,4.7537,,,4.3628,1.0184,17.204,365.0,65.0,17.5205
3056,MAGNOLIA REGIONAL HEALTH CENTER (250009),2018,Acute Care,Voluntary non-profit - Other,193.0,34.935867,-88.558648,MS,1.0212,15.6048,274.0,45.0,15.9349,0.9956,12.7651,119.0,15.0,12.7093,1.0201,19.2089,600.0,119.0,19.5942,1.1358,21.3628,433.0,113.0,24.2637,1.2053,4.6827,416.0,27.0,5.6442,1.1449,16.8662,783.0,159.0,19.3095
3057,MAGNOLIA REGIONAL HEALTH CENTER (250009),2018,Acute Care,Voluntary non-profit - Other,193.0,34.935867,-88.558648,MS,1.0212,15.6048,274.0,45.0,15.9349,0.9956,12.7651,119.0,15.0,12.7093,1.0201,19.2089,600.0,119.0,19.5942,1.1358,21.3628,433.0,113.0,24.2637,1.2053,4.6827,416.0,27.0,5.6442,1.1449,16.8662,783.0,159.0,19.3095
3058,ALLIANCE HEALTHCARE SYSTEM (250012),2018,Acute Care,Physician,40.0,34.786835,-89.415027,MS,,,0.0,,,,,,,,0.9714,16.3024,,,15.8361,1.016,18.0429,,,18.3319,,,,,,1.0468,14.956,54.0,11.0,15.6567
3059,ALLIANCE HEALTHCARE SYSTEM (250012),2018,Acute Care,Physician,40.0,34.786835,-89.415027,MS,,,0.0,,,,,,,,0.9714,16.3024,,,15.8361,1.016,18.0429,,,18.3319,,,,,,1.0468,14.956,54.0,11.0,15.6567
3060,TRACE REGIONAL HOSP AND SWING BED (250017),2018,Acute Care,Proprietary,119.0,33.89479,-88.985085,MS,,,0.0,,,,,,,,1.0248,16.646,,,17.059,0.9598,18.4796,,,17.7363,,,,,,0.9991,13.7741,,,13.7623
3061,TRACE REGIONAL HOSP AND SWING BED (250017),2018,Acute Care,Proprietary,119.0,33.89479,-88.985085,MS,,,0.0,,,,,,,,1.0248,16.646,,,17.059,0.9598,18.4796,,,17.7363,,,,,,0.9991,13.7741,,,13.7623
3062,MEMORIAL HOSPITAL AT GULFPORT (250019),2018,Acute Care,Government - Local,431.0,30.366928,-89.114907,MS,1.1253,15.7205,341.0,68.0,17.6896,1.2004,14.1936,115.0,25.0,17.0383,0.9522,21.463,517.0,102.0,20.4361,1.0353,22.7682,801.0,191.0,23.5726,0.7837,4.6942,,,3.6786,0.9118,18.9981,770.0,128.0,17.322
3063,MEMORIAL HOSPITAL AT GULFPORT (250019),2018,Acute Care,Government - Local,431.0,30.366928,-89.114907,MS,1.1253,15.7205,341.0,68.0,17.6896,1.2004,14.1936,115.0,25.0,17.0383,0.9522,21.463,517.0,102.0,20.4361,1.0353,22.7682,801.0,191.0,23.5726,0.7837,4.6942,,,3.6786,0.9118,18.9981,770.0,128.0,17.322
3064,WEBSTER GENERAL HOSPITAL/ SWING BED (250020),2018,Acute Care,Voluntary non-profit - Other,38.0,33.534736,-89.266943,MS,,,,,,,,,,,1.0175,16.9392,138.0,25.0,17.2364,0.9876,19.7943,101.0,19.0,19.5488,,,,,,1.2074,15.9353,287.0,66.0,19.2399
3065,WEBSTER GENERAL HOSPITAL/ SWING BED (250020),2018,Acute Care,Voluntary non-profit - Other,38.0,33.534736,-89.266943,MS,,,,,,,,,,,1.0175,16.9392,138.0,25.0,17.2364,0.9876,19.7943,101.0,19.0,19.5488,,,,,,1.2074,15.9353,287.0,66.0,19.2399
3066,GILMORE MEMORIAL HOSPITAL (250025),2018,Acute Care,Proprietary,95.0,33.977551,-88.477625,MS,,,,,,,,,,,1.0507,17.4277,172.0,35.0,18.312,1.0514,19.5541,141.0,32.0,20.56,,,,,,1.0538,14.1925,188.0,31.0,14.9565
3067,GILMORE MEMORIAL HOSPITAL (250025),2018,Acute Care,Proprietary,95.0,33.977551,-88.477625,MS,,,,,,,,,,,1.0507,17.4277,172.0,35.0,18.312,1.0514,19.5541,141.0,32.0,20.56,,,,,,1.0538,14.1925,188.0,31.0,14.9565
3068,WINSTON MEDICAL CENTER & SWINGBED (250027),2018,Acute Care,Voluntary non-profit - Private,136.0,33.124291,-89.036671,MS,,,,,,,,,,,,,,,,,,,,,,,,,,1.048,12.1169,67.0,11.0,12.6984
3069,WINSTON MEDICAL CENTER & SWINGBED (250027),2018,Acute Care,Voluntary non-profit - Private,136.0,33.124291,-89.036671,MS,,,,,,,,,,,,,,,,,,,,,,,,,,1.048,12.1169,67.0,11.0,12.6984
3070,MERIT HEALTH RIVER REGION (250031),2018,Acute Care,Proprietary,298.0,32.374802,-90.827497,MS,1.0541,15.2291,122.0,23.0,16.0525,1.0639,16.185,,,17.219,1.0484,16.22,210.0,39.0,17.0047,1.0597,21.2082,389.0,91.0,22.4742,1.2014,4.917,,,5.9073,1.1692,15.9962,433.0,90.0,18.7026
3071,MERIT HEALTH RIVER REGION (250031),2018,Acute Care,Proprietary,298.0,32.374802,-90.827497,MS,1.0541,15.2291,122.0,23.0,16.0525,1.0639,16.185,,,17.219,1.0484,16.22,210.0,39.0,17.0047,1.0597,21.2082,389.0,91.0,22.4742,1.2014,4.917,,,5.9073,1.1692,15.9962,433.0,90.0,18.7026
3072,BAPTIST MEMORIAL HOSPITAL NORTH MS (250034),2018,Acute Care,Voluntary non-profit - Private,209.0,34.346609,-89.5212,MS,1.0158,15.2907,309.0,49.0,15.5322,1.0463,13.8874,,,14.5297,0.9897,19.7021,327.0,63.0,19.4984,0.9835,21.6536,526.0,111.0,21.2962,1.0393,3.8859,329.0,14.0,4.0386,0.9454,17.0828,639.0,100.0,16.1493
3073,BAPTIST MEMORIAL HOSPITAL NORTH MS (250034),2018,Acute Care,Voluntary non-profit - Private,209.0,34.346609,-89.5212,MS,1.0158,15.2907,309.0,49.0,15.5322,1.0463,13.8874,,,14.5297,0.9897,19.7021,327.0,63.0,19.4984,0.9835,21.6536,526.0,111.0,21.2962,1.0393,3.8859,329.0,14.0,4.0386,0.9454,17.0828,639.0,100.0,16.1493
3074,GEORGE REGIONAL HEALTH SYSTEM (250036),2018,Acute Care,Government - Local,41.0,30.922235,-88.592853,MS,,,,,,,,,,,1.0155,17.1387,103.0,19.0,17.4037,1.0156,19.7447,135.0,28.0,20.0531,,,,,,0.9985,14.7466,116.0,17.0,14.7249
3075,GEORGE REGIONAL HEALTH SYSTEM (250036),2018,Acute Care,Government - Local,41.0,30.922235,-88.592853,MS,,,,,,,,,,,1.0155,17.1387,103.0,19.0,17.4037,1.0156,19.7447,135.0,28.0,20.0531,,,,,,0.9985,14.7466,116.0,17.0,14.7249
3076,MERIT HEALTH MADISON (250038),2018,Acute Care,Proprietary,67.0,32.582157,-90.081677,MS,,,,,,,,,,,1.0626,16.2104,51.0,13.0,17.2259,1.1089,21.4192,74.0,24.0,23.7507,,,,,,0.9608,14.7687,,,14.1902
3077,MERIT HEALTH MADISON (250038),2018,Acute Care,Proprietary,67.0,32.582157,-90.081677,MS,,,,,,,,,,,1.0626,16.2104,51.0,13.0,17.2259,1.1089,21.4192,74.0,24.0,23.7507,,,,,,0.9608,14.7687,,,14.1902
3078,SINGING RIVER HOSPITAL (250040),2018,Acute Care,Government - Local,393.0,30.374871,-88.532404,MS,1.0761,14.4134,376.0,63.0,15.5097,1.0194,12.1205,117.0,15.0,12.356,1.0183,19.0497,586.0,115.0,19.3992,1.0776,21.4561,685.0,163.0,23.1203,0.9556,4.3561,621.0,25.0,4.1626,1.0899,16.4592,686.0,128.0,17.9386
3079,SINGING RIVER HOSPITAL (250040),2018,Acute Care,Government - Local,393.0,30.374871,-88.532404,MS,1.0761,14.4134,376.0,63.0,15.5097,1.0194,12.1205,117.0,15.0,12.356,1.0183,19.0497,586.0,115.0,19.3992,1.0776,21.4561,685.0,163.0,23.1203,0.9556,4.3561,621.0,25.0,4.1626,1.0899,16.4592,686.0,128.0,17.9386
3080,MERIT HEALTH NORTHWEST MISSISSIPPI (250042),2018,Acute Care,Proprietary,181.0,34.197133,-90.552764,MS,1.0981,19.5721,91.0,26.0,21.4925,,,,,,1.0581,18.8155,135.0,31.0,19.9095,1.0374,21.9842,275.0,65.0,22.806,,,,,,1.2,17.0326,163.0,44.0,20.4398
3081,MERIT HEALTH NORTHWEST MISSISSIPPI (250042),2018,Acute Care,Proprietary,181.0,34.197133,-90.552764,MS,1.0981,19.5721,91.0,26.0,21.4925,,,,,,1.0581,18.8155,135.0,31.0,19.9095,1.0374,21.9842,275.0,65.0,22.806,,,,,,1.2,17.0326,163.0,44.0,20.4398
3082,NESHOBA COUNTY GENERAL HOSPITAL (250043),2018,Acute Care,Government - Local,207.0,32.757816,-89.105415,MS,,,,,,,,,,,0.956,17.2703,110.0,15.0,16.5106,1.0065,19.5793,201.0,40.0,19.7072,,,,,,1.0741,14.4855,206.0,36.0,15.5587
3083,NESHOBA COUNTY GENERAL HOSPITAL (250043),2018,Acute Care,Government - Local,207.0,32.757816,-89.105415,MS,,,,,,,,,,,0.956,17.2703,110.0,15.0,16.5106,1.0065,19.5793,201.0,40.0,19.7072,,,,,,1.0741,14.4855,206.0,36.0,15.5587
3084,BAPTIST MEMORIAL HOSPITAL BOONEVILLE (250044),2018,Acute Care,Voluntary non-profit - Church,55.0,34.656337,-88.565763,MS,,,,,,,,,,,1.0005,18.3286,267.0,49.0,18.3381,0.9555,20.5477,70.0,11.0,19.6325,,,,,,0.87,15.9867,199.0,20.0,13.9078
3085,BAPTIST MEMORIAL HOSPITAL BOONEVILLE (250044),2018,Acute Care,Voluntary non-profit - Church,55.0,34.656337,-88.565763,MS,,,,,,,,,,,1.0005,18.3286,267.0,49.0,18.3381,0.9555,20.5477,70.0,11.0,19.6325,,,,,,0.87,15.9867,199.0,20.0,13.9078
3086,ST DOMINIC-JACKSON MEMORIAL HOSPITAL (250048),2018,Acute Care,Voluntary non-profit - Church,548.0,32.333691,-90.165103,MS,1.0144,15.4944,764.0,121.0,15.7169,0.9688,12.6187,220.0,26.0,12.2252,1.045,19.5211,592.0,124.0,20.3998,1.0556,21.9211,1122.0,263.0,23.1405,1.0294,5.3349,427.0,24.0,5.4917,0.9731,16.666,1440.0,232.0,16.2185
3087,ST DOMINIC-JACKSON MEMORIAL HOSPITAL (250048),2018,Acute Care,Voluntary non-profit - Church,548.0,32.333691,-90.165103,MS,1.0144,15.4944,764.0,121.0,15.7169,0.9688,12.6187,220.0,26.0,12.2252,1.045,19.5211,592.0,124.0,20.3998,1.0556,21.9211,1122.0,263.0,23.1405,1.0294,5.3349,427.0,24.0,5.4917,0.9731,16.666,1440.0,232.0,16.2185
3088,BEACHAM MEMORIAL HOSPITAL (250049),2018,Acute Care,Proprietary,34.0,31.145626,-90.45929,MS,,,,,,,,,,,0.9649,17.6928,,,17.0711,0.997,19.6724,57.0,11.0,19.6133,,,,,,0.9614,15.6,148.0,20.0,14.9979
3089,BEACHAM MEMORIAL HOSPITAL (250049),2018,Acute Care,Proprietary,34.0,31.145626,-90.45929,MS,,,,,,,,,,,0.9649,17.6928,,,17.0711,0.997,19.6724,57.0,11.0,19.6133,,,,,,0.9614,15.6,148.0,20.0,14.9979
3090,OCH REGIONAL MEDICAL CENTER (250050),2018,Acute Care,Government - Local,90.0,33.474957,-88.820554,MS,,,,,,,,,,,1.0005,16.4045,79.0,13.0,16.4125,1.016,18.2756,65.0,13.0,18.5676,1.0949,4.1445,,,4.538,0.9362,14.7961,221.0,27.0,13.852
3091,OCH REGIONAL MEDICAL CENTER (250050),2018,Acute Care,Government - Local,90.0,33.474957,-88.820554,MS,,,,,,,,,,,1.0005,16.4045,79.0,13.0,16.4125,1.016,18.2756,65.0,13.0,18.5676,1.0949,4.1445,,,4.538,0.9362,14.7961,221.0,27.0,13.852
3092,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN (250057),2018,Acute Care,Voluntary non-profit - Other,96.0,,,MS,,,,,,,,,,,1.0453,18.6457,76.0,18.0,19.4897,0.9397,19.564,156.0,25.0,18.3844,,,,,,0.9378,15.6638,249.0,33.0,14.6896
3093,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN (250057),2018,Acute Care,Voluntary non-profit - Other,96.0,,,MS,,,,,,,,,,,1.0453,18.6457,76.0,18.0,19.4897,0.9397,19.564,156.0,25.0,18.3844,,,,,,0.9378,15.6638,249.0,33.0,14.6896
3094,SOUTH CENTRAL REG MED CTR (250058),2018,Acute Care,Government - Local,267.0,31.685911,-89.14135,MS,1.0494,18.2903,72.0,17.0,19.1931,,,,,,1.0726,19.5483,247.0,57.0,20.9667,1.1704,21.2466,427.0,116.0,24.8663,1.1376,4.7176,,,5.3668,1.1787,16.1974,731.0,149.0,19.0916
3095,SOUTH CENTRAL REG MED CTR (250058),2018,Acute Care,Government - Local,267.0,31.685911,-89.14135,MS,1.0494,18.2903,72.0,17.0,19.1931,,,,,,1.0726,19.5483,247.0,57.0,20.9667,1.1704,21.2466,427.0,116.0,24.8663,1.1376,4.7176,,,5.3668,1.1787,16.1974,731.0,149.0,19.0916
3096,YALOBUSHA GENERAL HOSPITAL (250061),2018,Acute Care,Government - Local,148.0,34.1307,-89.641013,MS,,,,,,,,,,,0.9391,16.1308,,,15.1492,1.0441,17.9945,61.0,14.0,18.7875,,,,,,1.0293,14.1957,85.0,14.0,14.6114
3097,YALOBUSHA GENERAL HOSPITAL (250061),2018,Acute Care,Government - Local,148.0,34.1307,-89.641013,MS,,,,,,,,,,,0.9391,16.1308,,,15.1492,1.0441,17.9945,61.0,14.0,18.7875,,,,,,1.0293,14.1957,85.0,14.0,14.6114
3098,CLAY COUNTY MEDICAL CENTER (250067),2018,Acute Care,Voluntary non-profit - Private,54.0,33.618616,-88.661549,MS,,,,,,,,,,,1.045,16.6224,80.0,17.0,17.3711,0.9911,19.133,103.0,19.0,18.9621,,,,,,0.9721,14.6867,179.0,24.0,14.277
3099,CLAY COUNTY MEDICAL CENTER (250067),2018,Acute Care,Voluntary non-profit - Private,54.0,33.618616,-88.661549,MS,,,,,,,,,,,1.045,16.6224,80.0,17.0,17.3711,0.9911,19.133,103.0,19.0,18.9621,,,,,,0.9721,14.6867,179.0,24.0,14.277
3100,RUSH FOUNDATION HOSPITAL (250069),2018,Acute Care,Voluntary non-profit - Private,183.0,32.370664,-88.697779,MS,1.0054,14.1741,145.0,21.0,14.2502,1.0551,12.4583,,,13.1453,1.0363,18.6687,271.0,55.0,19.3461,1.0687,19.423,212.0,48.0,20.7583,1.1702,4.0919,398.0,22.0,4.7884,0.9707,15.3342,347.0,50.0,14.8849
3101,RUSH FOUNDATION HOSPITAL (250069),2018,Acute Care,Voluntary non-profit - Private,183.0,32.370664,-88.697779,MS,1.0054,14.1741,145.0,21.0,14.2502,1.0551,12.4583,,,13.1453,1.0363,18.6687,271.0,55.0,19.3461,1.0687,19.423,212.0,48.0,20.7583,1.1702,4.0919,398.0,22.0,4.7884,0.9707,15.3342,347.0,50.0,14.8849
3102,MERIT HEALTH CENTRAL (250072),2018,Acute Care,Proprietary,336.0,32.286929,-90.255755,MS,1.0077,15.2241,75.0,12.0,15.3417,1.0478,13.8091,,,14.4693,1.0956,17.3485,134.0,32.0,19.0077,1.0717,22.7573,146.0,40.0,24.389,1.1952,4.0682,,,4.8622,1.177,16.2065,171.0,42.0,19.0749
3103,MERIT HEALTH CENTRAL (250072),2018,Acute Care,Proprietary,336.0,32.286929,-90.255755,MS,1.0077,15.2241,75.0,12.0,15.3417,1.0478,13.8091,,,14.4693,1.0956,17.3485,134.0,32.0,19.0077,1.0717,22.7573,146.0,40.0,24.389,1.1952,4.0682,,,4.8622,1.177,16.2065,171.0,42.0,19.0749
3104,WAYNE GENERAL HOSPITAL (250077),2018,Acute Care,Government - Local,61.0,31.673601,-88.633312,MS,,,,,,,,,,,0.9715,17.9757,,,17.4632,1.0338,19.1843,111.0,24.0,19.8318,,,,,,1.0131,15.6234,166.0,27.0,15.8278
3105,WAYNE GENERAL HOSPITAL (250077),2018,Acute Care,Government - Local,61.0,31.673601,-88.633312,MS,,,,,,,,,,,0.9715,17.9757,,,17.4632,1.0338,19.1843,111.0,24.0,19.8318,,,,,,1.0131,15.6234,166.0,27.0,15.8278
3106,FORREST GENERAL HOSPITAL (250078),2018,Acute Care,Government - Local,458.0,,,MS,1.1723,13.7719,501.0,91.0,16.1442,1.1552,12.2467,388.0,59.0,14.1475,1.2282,19.8754,895.0,234.0,24.4116,1.2158,21.9338,1037.0,289.0,26.6675,1.1484,3.9361,1049.0,50.0,4.5204,1.1989,17.1025,1143.0,245.0,20.5046
3107,FORREST GENERAL HOSPITAL (250078),2018,Acute Care,Government - Local,458.0,,,MS,1.1723,13.7719,501.0,91.0,16.1442,1.1552,12.2467,388.0,59.0,14.1475,1.2282,19.8754,895.0,234.0,24.4116,1.2158,21.9338,1037.0,289.0,26.6675,1.1484,3.9361,1049.0,50.0,4.5204,1.1989,17.1025,1143.0,245.0,20.5046
3108,DELTA REGIONAL MEDICAL CENTER (250082),2018,Acute Care,Government - Local,200.0,33.409907,-91.035243,MS,0.9811,16.6405,173.0,27.0,16.3257,,,,,,1.0055,18.275,221.0,41.0,18.3753,0.9544,21.228,552.0,109.0,20.2596,0.9382,3.9892,,,3.7428,1.0617,17.8369,235.0,48.0,18.9373
3109,DELTA REGIONAL MEDICAL CENTER (250082),2018,Acute Care,Government - Local,200.0,33.409907,-91.035243,MS,0.9811,16.6405,173.0,27.0,16.3257,,,,,,1.0055,18.275,221.0,41.0,18.3753,0.9544,21.228,552.0,109.0,20.2596,0.9382,3.9892,,,3.7428,1.0617,17.8369,235.0,48.0,18.9373
